agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,6,0,16,True,den520d-random-13.scen,20
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,6,0,64,True,den520d-random-13.scen,20
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,7,0,256,True,den520d-random-13.scen,20
140,den520d.map,planner,1,27245,24028,417,417,24355,24028,62,0,0,False,den520d-random-13.scen,140
140,den520d.map,planner,1,27245,24028,417,417,24355,24028,62,0,0,True,den520d-random-13.scen,140
140,den520d.map,planner,1,27538,24028,417,417,24330,24028,67,0,1,True,den520d-random-13.scen,140
140,den520d.map,planner,1,27538,24028,417,417,24330,24028,61,0,4,True,den520d-random-13.scen,140
140,den520d.map,planner,1,27538,24028,417,417,24330,24028,67,0,16,True,den520d-random-13.scen,140
140,den520d.map,planner,1,27538,24028,417,417,24330,24028,63,0,64,True,den520d-random-13.scen,140
140,den520d.map,planner,1,27538,24028,417,417,24330,24028,67,0,256,True,den520d-random-13.scen,140
260,den520d.map,planner,1,51618,44343,417,417,45370,44343,132,0,0,False,den520d-random-13.scen,260
260,den520d.map,planner,1,51618,44343,417,417,45370,44343,134,0,0,True,den520d-random-13.scen,260
260,den520d.map,planner,1,51640,44343,417,417,45339,44343,126,0,1,True,den520d-random-13.scen,260
260,den520d.map,planner,1,51640,44343,417,417,45339,44343,119,0,4,True,den520d-random-13.scen,260
260,den520d.map,planner,1,51640,44343,417,417,45339,44343,127,0,16,True,den520d-random-13.scen,260
260,den520d.map,planner,1,51640,44343,417,417,45339,44343,127,0,64,True,den520d-random-13.scen,260
260,den520d.map,planner,1,51640,44343,417,417,45339,44343,124,0,256,True,den520d-random-13.scen,260
380,den520d.map,planner,1,77718,64393,417,417,66496,64393,211,0,0,False,den520d-random-13.scen,380
380,den520d.map,planner,1,77718,64393,417,417,66496,64393,203,0,0,True,den520d-random-13.scen,380
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,200,0,1,True,den520d-random-13.scen,380
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,204,0,4,True,den520d-random-13.scen,380
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,211,0,16,True,den520d-random-13.scen,380
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,209,0,64,True,den520d-random-13.scen,380
380,den520d.map,planner,1,76769,64393,417,417,66485,64393,215,0,256,True,den520d-random-13.scen,380
500,den520d.map,planner,1,106254,86242,417,417,89983,86242,302,0,0,False,den520d-random-13.scen,500
500,den520d.map,planner,1,106254,86242,417,417,89983,86242,300,0,0,True,den520d-random-13.scen,500
500,den520d.map,planner,1,104737,86242,421,417,89779,86242,316,0,1,True,den520d-random-13.scen,500
500,den520d.map,planner,1,105428,86242,417,417,89784,86242,318,0,4,True,den520d-random-13.scen,500
500,den520d.map,planner,1,105428,86242,417,417,89784,86242,300,0,16,True,den520d-random-13.scen,500
500,den520d.map,planner,1,105428,86242,417,417,89784,86242,311,0,64,True,den520d-random-13.scen,500
500,den520d.map,planner,1,105428,86242,417,417,89784,86242,321,0,256,True,den520d-random-13.scen,500
620,den520d.map,planner,1,135531,105961,417,417,111932,105961,413,0,0,False,den520d-random-13.scen,620
620,den520d.map,planner,1,135531,105961,417,417,111932,105961,412,0,0,True,den520d-random-13.scen,620
620,den520d.map,planner,1,132558,105961,417,417,111483,105961,425,0,1,True,den520d-random-13.scen,620
620,den520d.map,planner,1,134251,105961,417,417,111576,105961,454,0,4,True,den520d-random-13.scen,620
620,den520d.map,planner,1,134133,105961,419,417,111553,105961,663,0,16,True,den520d-random-13.scen,620
620,den520d.map,planner,1,133485,105961,417,417,111314,105961,795,0,64,True,den520d-random-13.scen,620
620,den520d.map,planner,1,132120,105961,417,417,111328,105961,2838,0,256,True,den520d-random-13.scen,620
740,den520d.map,planner,1,165034,126692,425,425,135485,126692,563,0,0,False,den520d-random-13.scen,740
740,den520d.map,planner,1,165034,126692,425,425,135485,126692,570,0,0,True,den520d-random-13.scen,740
740,den520d.map,planner,1,165246,126692,425,425,134412,126692,578,0,1,True,den520d-random-13.scen,740
740,den520d.map,planner,1,165309,126692,425,425,134429,126692,616,0,4,True,den520d-random-13.scen,740
740,den520d.map,planner,1,163878,126692,425,425,134566,126692,826,0,16,True,den520d-random-13.scen,740
740,den520d.map,planner,1,163913,126692,425,425,134365,126692,1204,0,64,True,den520d-random-13.scen,740
740,den520d.map,planner,1,163924,126692,427,425,134408,126692,3838,0,256,True,den520d-random-13.scen,740
