agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
20,warehouse-10-20-10-2-1.map,planner,1,1664,1650,178,178,1664,1650,1,0,1000,False,warehouse-10-20-10-2-1-random-13.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1664,1650,178,178,1664,1650,1,0,1000,True,warehouse-10-20-10-2-1-random-13.scen,20
60,warehouse-10-20-10-2-1.map,planner,1,6226,5067,206,178,5751,5067,225,0,0,False,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6226,5067,206,178,5751,5067,225,0,0,True,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6226,5067,206,178,5751,5067,222,0,1,False,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,7242,5067,299,178,6355,5067,362,0,1,True,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6226,5067,206,178,5751,5067,226,0,10,False,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6388,5067,211,178,5935,5067,376,0,10,True,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6226,5067,206,178,5751,5067,238,0,100,False,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6490,5067,205,178,5859,5067,1143,0,100,True,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6226,5067,206,178,5751,5067,224,0,1000,False,warehouse-10-20-10-2-1-random-13.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6512,5067,205,178,5965,5067,7619,0,1000,True,warehouse-10-20-10-2-1-random-13.scen,60
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,17,0,0,False,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,19,0,0,True,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,18,0,1,False,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,19,0,1,True,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,19,0,10,False,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,18,0,10,True,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,18,0,100,False,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,18,0,100,True,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,18,0,1000,False,warehouse-10-20-10-2-1-random-24.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1999,1654,204,179,1983,1654,17,0,1000,True,warehouse-10-20-10-2-1-random-24.scen,20
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,0,False,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,0,True,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,1,False,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6504,5501,215,212,6116,5501,14,0,1,True,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,10,False,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,7253,5501,322,212,6662,5501,176,0,10,True,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,100,False,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6916,5501,284,212,6450,5501,3800,0,100,True,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,1000,False,warehouse-10-20-10-2-1-random-24.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6314,5501,212,212,6106,5501,5,0,1000,True,warehouse-10-20-10-2-1-random-24.scen,60
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,0,False,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,0,True,warehouse-10-20-10-2-1-random-22.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1864,1640,162,162,1750,1640,1,0,1,False,warehouse-10-20-10-2-1-random-22.scen,20
