agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
60,warehouse-10-20-10-2-1.map,planner,1,5896,5184,167,167,5593,5184,4,0,0,False,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,5896,5184,167,167,5593,5184,4,0,0,True,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,5896,5184,167,167,5593,5184,4,0,1,False,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6048,5184,167,167,5665,5184,4,0,1,True,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,5896,5184,167,167,5593,5184,4,0,10,False,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6048,5184,167,167,5665,5184,5,0,10,True,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,5896,5184,167,167,5593,5184,4,0,100,False,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6048,5184,167,167,5665,5184,5,0,100,True,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,5896,5184,167,167,5593,5184,4,0,1000,False,warehouse-10-20-10-2-1-random-9.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6048,5184,167,167,5665,5184,4,0,1000,True,warehouse-10-20-10-2-1-random-9.scen,60
100,warehouse-10-20-10-2-1.map,planner,1,11226,8856,218,190,10411,8856,221,0,0,False,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11226,8856,218,190,10411,8856,221,0,0,True,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11226,8856,218,190,10411,8856,221,0,1,False,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11613,8856,250,190,10530,8856,726,0,1,True,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11226,8856,218,190,10411,8856,214,0,10,False,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11613,8856,250,190,10530,8856,713,0,10,True,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11226,8856,218,190,10411,8856,232,0,100,False,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11613,8856,250,190,10530,8856,710,0,100,True,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11226,8856,218,190,10411,8856,215,0,1000,False,warehouse-10-20-10-2-1-random-9.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11613,8856,250,190,10530,8856,688,0,1000,True,warehouse-10-20-10-2-1-random-9.scen,100
140,warehouse-10-20-10-2-1.map,planner,1,17161,12080,288,190,15468,12080,752,0,0,False,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,17161,12080,288,190,15468,12080,774,0,0,True,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,17161,12080,288,190,15468,12080,758,0,1,False,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,23837,12080,612,190,19669,12080,1791,0,1,True,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,17161,12080,288,190,15468,12080,750,0,10,False,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,23837,12080,612,190,19669,12080,1766,0,10,True,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,17161,12080,288,190,15468,12080,748,0,100,False,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,23837,12080,612,190,19669,12080,1826,0,100,True,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,17161,12080,288,190,15468,12080,744,0,1000,False,warehouse-10-20-10-2-1-random-9.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,23837,12080,612,190,19669,12080,1833,0,1000,True,warehouse-10-20-10-2-1-random-9.scen,140
180,warehouse-10-20-10-2-1.map,planner,1,21271,15038,255,190,19259,15038,1740,0,0,False,warehouse-10-20-10-2-1-random-9.scen,180
